permno,company_name,date,total_returns,price,share_outstanding
10071,ALEX BROWN INC,12/31/1994 0:00,0.070485,30.375,14960
10071,ALEX BROWN INC,1/31/1995 0:00,0.149794,34.75,14960
10071,ALEX BROWN INC,2/28/1995 0:00,0.093525,38,14960
10071,ALEX BROWN INC,3/31/1995 0:00,0.026316,39,14960
10071,ALEX BROWN INC,4/30/1995 0:00,0.055769,41,14290
10071,ALEX BROWN INC,5/31/1995 0:00,-0.030488,39.75,14884
10071,ALEX BROWN INC,6/30/1995 0:00,0.081761,43,14884
10071,ALEX BROWN INC,7/31/1995 0:00,0.125,48.375,14884
10071,ALEX BROWN INC,8/31/1995 0:00,0.244444,60,15351
10071,ALEX BROWN INC,9/30/1995 0:00,-0.022917,58.625,15351
10071,ALEX BROWN INC,10/31/1995 0:00,-0.1629,48.875,15351
10071,ALEX BROWN INC,11/30/1995 0:00,-0.058824,46,15517
10071,ALEX BROWN INC,12/31/1995 0:00,-0.081522,42.25,15517
10071,ALEX BROWN INC,1/31/1996 0:00,0.153846,48.75,15517
10071,ALEX BROWN INC,2/29/1996 0:00,0.024615,49.75,15517
10071,ALEX BROWN INC,3/31/1996 0:00,0.050251,52.25,15517
10071,ALEX BROWN INC,4/30/1996 0:00,0.039713,54.125,15533
10071,ALEX BROWN INC,5/31/1996 0:00,0.066975,57.75,16129
10071,ALEX BROWN INC,6/30/1996 0:00,-0.021645,56.5,16129
10071,ALEX BROWN INC,7/31/1996 0:00,-0.168142,46.75,16129
10071,ALEX BROWN INC,8/31/1996 0:00,0.069519,50,16043
10071,ALEX BROWN INC,9/30/1996 0:00,0.1575,57.875,16043
